Status,County,Area,Area Name,List #,Address,Price,Years Old,Agent ID,Beds,F. Baths,P. Baths,Style,Contact,Contact Phone,Office,Sold Price,Closing Date,Selling Agent ID,Selling Office ID
Sold,EAL,202004,Lawrenceville,941038,177 36th Street,"265,000",102,217215,3,2,1,OVER 2,Holly Sisk,412-377-0015,61801,"296,645",04/19/2013,214817,77602
Sold,EAL,202004,Lawrenceville,948347,169 38th Street,"265,000",91,217215,3,2,1,OVER 2,Holly Sisk,412-377-0015,61801,"270,520",07/12/2013,200966,13634
Sold,EAL,202004,Lawrenceville,939151,229 Fisk Street,"261,000",88,217636,4,2,1,OVER 2,AGENT,412-638-1988,73401,"245,500",05/20/2013,212802,13634
Sold,EAL,202004,Lawrenceville,955124,213 Fisk Street,"259,000",123,219951,4,2,1,OVER 2,AGENT,412-478-2141,15106,"277,750",06/03/2013,215923,13620
Sold,EAL,202004,Lawrenceville,923233,3712 Penn Ave.,"259,000",107,210719,4,3,1,OVER 2,Dani Gundlach,412-654-4749,10202,"245,000",08/24/2012,216719,11102
Sold,EAL,202004,Lawrenceville,848145,265 MAIN 2,"255,000",118,212802,3,2,1,2 ST,CATHERINE,412-874-3074,13634,"235,000",03/22/2011,  ,61801
Sold,EAL,202004,Lawrenceville,726616,4413 BUTLER STREET 1,"255,000",  ,214054,1,1,  ,M RISE,Bill Jacoby,412-926-4680,13220,"244,000",01/08/2009,  ,13205
Sold,EAL,202004,Lawrenceville,931522,137 42ND,"255,000",112,212802,4,1,  ,OVER 2,CATHERINE,412-874-3074,13634,"247,500",10/24/2012,209564,61801
Sold,EAL,202004,Lawrenceville,868331,242 38th Street,"250,000",111,217215,3,2,1,2 ST,Holly,412-377-0015,61801,"233,000",07/29/2011,215907,13423
Sold,EAL,202004,Lawrenceville,897998,4413 Butler St. 2,"250,000",999,214054,1,1,  ,M RISE,Bill Jacoby,412-400-3812,13220,"230,000",02/27/2012,  ,13220
Sold,EAL,202004,Lawrenceville,876260,3657 Penn Avenue,"250,000",0,217215,2,1,1,OVER 2,Holly,412-377-0015,61801,"250,000",01/26/2012,215491,13210
Sold,EAL,202004,Lawrenceville,975308,238 43rd St,"250,000",133,203142,3,2,  ,OVER 2,Kelly Meade,412-389-2175,13409,"250,000",10/11/2013,  ,13409
Sold,EAL,202004,Lawrenceville,941022,173 38th Street,"250,000",122,217215,3,2,1,OVER 2,Holly Sisk,412-377-0015,61801,"275,250",06/28/2013,216771,87901
Sold,EAL,202004,Lawrenceville,921702,3708 PENN AVE.,"250,000",999,201105,3,2,1,OVER 2,SANDY DETEMPLE,412.913-2695,13634,"225,000",11/05/2012,205299,72801
Sold,EAL,202004,Lawrenceville,933207,342 Main Street,"250,000",999,219088,5,3,  ,OVER 2,Pete Pavlik,412-260-9500,10201,"240,000",03/29/2013,212802,13634
Sold,EAL,202004,Lawrenceville,879764,4373 Stanton Avenue,"249,900",999,217326,4,2,1,OVER 2,JIM,412-913-0092,13634,"230,000",09/12/2011,203142,13409
Sold,EAL,202004,Lawrenceville,932355,247 42nd Street,"249,899",132,203445,3,1,1,OVER 2,Mike,724-933-8549,10201,"247,500",12/03/2012,216771,87901
Sold,EAL,202004,Lawrenceville,966304,3514 Penn Ave,"249,249",4,205866,3,2,1,OVER 2,Monice M Tong,412-980-4925,10201,"230,000",08/15/2013,218565,13206
Sold,EAL,202004,Lawrenceville,995101,341 Main,"249,000",129,203142,2,1,1,OVER 2,Kelly Meade,412-361-4000,13409,"245,000",08/07/2014,203142,13409
Sold,EAL,202004,Lawrenceville,953816,222 MAIN,"249,000",142,212802,4,1,1,OVER 2,CATHERINE,412-874-3074,13634,"242,500",05/10/2013,202603,13601
Sold,EAL,202004,Lawrenceville,601766,196 36th STREET 2-A,"248,000",0,204841,1,1,  ,RANCH,SANDY DETEMPLE,412-681-8191,13220,"245,000",03/17/2006,  ,13634
Sold,EAL,202004,Lawrenceville,546731,196 36th St 3A,"245,000",0,204841,1,1,  ,OVER 2,Chris Thomas,412-521-5500,13220,"245,000",12/29/2005,  ,13220
Sold,EAL,202004,Lawrenceville,932319,3614 SMALLMAN STREET,"245,000",999,201105,3,2,1,OVER 2,SANDY DETEMPLE,412.913-2695,13634,"245,000",12/27/2012,200970,13634
Sold,EAL,202004,Lawrenceville,939532,3644 Penn Avenue 303,"245,000",0,217309,1,1,  ,M RISE,Kathy Wallace,412-855-8419,77601,"245,000",01/28/2013,  ,70601
Sold,EAL,202004,Lawrenceville,938758,3644 Penn 202,"245,000",0,217309,1,1,  ,M RISE,Kathy Wallace,412-855-8419,77601,"255,000",03/28/2013,217309,77601
Sold,EAL,202004,Lawrenceville,972905,4603 Plummer Street,"245,000",123,214054,3,1,1,OVER 2,Bill Jacoby,412-400-3812,13220,"230,000",09/12/2013,  ,13613
Sold,EAL,202004,Lawrenceville,934819,286 FISK STREET,"244,000",112,202603,5,2,  ,OVER 2,JOE LARKIN,412-860-6625,13601,"240,000",04/18/2013,214049,61801
Sold,EAL,202004,Lawrenceville,999704,274 45th St.,"243,000",114,219796,3,2,  ,OVER 2,Ally Mahon,412-680-5203,15101,"244,792",07/18/2014,212778,13210
Sold,EAL,202004,Lawrenceville,939536,3644 Penn Avenue 304,"242,000",0,217309,1,1,  ,M RISE,Kathy Wallace,412-855-8419,77601,"249,260",03/15/2013,220261,14901
Sold,EAL,202004,Lawrenceville,938762,3644 Penn Avenue 203,"241,000",0,217309,1,1,  ,M RISE,Kathy Wallace,4128558419,77601,"246,000",06/28/2013,217309,77601
Sold,EAL,202004,Lawrenceville,775306,196 36th 2C,"240,000",  ,215443,1,1,  ,M RISE,Amy Bair,412-401-9460,13409,"230,000",08/01/2009,204488,13604
Sold,EAL,202004,Lawrenceville,939516,3644 Penn Avenue 301,"240,000",0,217309,1,1,  ,M RISE,Kathy Wallace,412-855-8419,77601,"247,500",07/05/2013,217172,13409
Sold,EAL,202004,Lawrenceville,983936,183 Almond way,"239,900",94,220248,3,2,1,OVER 2,isaac segev,412-848-0127,13604,"239,900",04/03/2014,  ,32801
Sold,EAL,202004,Lawrenceville,966264,265 MAIN 1,"239,900",113,212833,2,1,1,OVER 2,BILL.HORNE,412-310-6719,13634,"236,500",07/26/2013,209216,13634
Sold,EAL,202004,Lawrenceville,1005919,295 Fisk,"239,500",100,222745,3,2,  ,OVER 2,Curt Buchanan,412-523-2693,13634,"232,500",06/27/2014,222745,13634
Sold,EAL,202004,Lawrenceville,594225,3513 Butler St #3,"239,000",0,205689,2,2,  ,H RISE,Roz/Reena,412-361-4000,13409,"235,000",03/31/2006,  ,54901
Sold,EAL,202004,Lawrenceville,868340,162 41st,"239,000",147,200966,2,1,  ,OVER 2,Pam,412-537-8564,13634,"230,000",08/26/2011,  ,13634
Sold,EAL,202004,Lawrenceville,855563,36 48TH,"239,000",999,212802,3,2,1,OVER 2,CATHERINE,412-874-3074,13634,"282,709",05/17/2012,218513,13634
Sold,EAL,202004,Lawrenceville,998795,5150 Keystone,"239,000",114,215594,3,2,  ,OVER 2,JUSTIN,412-418-0596,13409,"232,000",08/05/2014,  ,13215
Sold,EAL,202004,Lawrenceville,966915,5567 McCandless Ave,"239,000",999,200152,4,1,  ,OVER 2,412-770-7757,412-874-8465,13409,"241,000",07/19/2013,  ,11101
Sold,EAL,202004,Lawrenceville,895047,139 41st Street,"239,000",131,200966,3,2,1,OVER 2,Pam,412-537-8564,13634,"233,000",01/13/2012,  ,13634
Sold,EAL,202004,Lawrenceville,883920,4821 BUTLER,"235,000",163,212802,2,2,1,2 ST,CATHERINE,412-874-3074,13634,"209,500",10/31/2011,212802,13634
Sold,EAL,202004,Lawrenceville,942604,172 38th Street,"235,000",112,217215,2,2,1,2 ST,Holly Sisk,412-377-0015,61801,"235,600",04/12/2013,  ,13418
Sold,EAL,202004,Lawrenceville,922683,175 36th Street,"235,000",102,217215,3,2,  ,OVER 2,Holly Sisk,412-377-0015,61801,"242,440",12/17/2012,217215,61801
Sold,EAL,202004,Lawrenceville,934016,4224 Sherrod Street,"234,900",102,203505,3,1,1,OVER 2,The Irishman,412-889-5253,75301,"225,000",11/16/2012,206728,13402
Sold,EAL,202004,Lawrenceville,927987,1026 HERRON,"234,500",132,212802,3,1,1,OVER 2,CATHERINE,412-874-3074,13634,"234,500",11/16/2012,202452,13604
Sold,EAL,202004,Lawrenceville,847085,291 40th Street,"230,000",85,200601,3,2,  ,OVER 2,Paula / Gary,724-355-6213,13642,"200,000",03/01/2011,  ,13409
Sold,EAL,202004,Lawrenceville,949780,377 44th St,"230,000",120,215594,5,2,0,OVER 2,Justin,412-418-0596,13409,"233,900",05/03/2013,  ,13418
Sold,EAL,202004,Lawrenceville,978448,3445 Penn Ave,"230,000",20,215594,3,1,1,2 ST,JUSTIN,412-418-0596,13409,"230,000",09/03/2013,215594,13409
Sold,EAL,202004,Lawrenceville,922681,341 42nd St.,"230,000",112,214054,3,1,1,2 ST,Bill Jacoby,412-400-3812,13220,"217,500",03/27/2013,  ,13220
Sold,EAL,202004,Lawrenceville,594226,3513 Butler St #,"229,000",0,210780,2,2,  ,H RISE,Roz,412-889-5488,13418,"222,000",12/06/2006,  ,13220
Sold,EAL,202004,Lawrenceville,857959,4325 Stanton Ave,"229,000",  ,200152,5,1,  ,OVER 2,M.Bacharach,412-874-8465,13409,"213,000",05/17/2011,214817,77602
Sold,EAL,202004,Lawrenceville,865188,219 MAIN,"229,000",106,212802,5,2,1,OVER 2,CATHERINE,412-874-3074,13634,"221,400",06/21/2011,  ,13220
Sold,EAL,202004,Lawrenceville,814995,4221 SHERROD STREET,"229,000",  ,216206,3,2,1,OVER 2,REED PIRAIN,412-343-6206,78401,"214,000",05/05/2010,  ,78401
Sold,EAL,202004,Lawrenceville,862631,155 41ST,"229,000",131,212802,4,1,1,OVER 2,CATHERINE,412-874-3074,13634,"205,000",06/01/2011,  ,13418
Sold,EAL,202004,Lawrenceville,907557,184 HOME,"229,000",112,212802,4,1,  ,OVER 2,CATHERINE,412-874-3074,13634,"215,000",05/07/2012,212833,13634
Sold,EAL,202004,Lawrenceville,1006557,185 Home Street,"229,000",114,218940,2,1,1,OVER 2,Molly Howard,412-298-7823,13409,"215,000",07/31/2014,  ,13409
Sold,EAL,202004,Lawrenceville,1005266,4616 PLUMMER STREET,"229,000",999,201105,2,1,  ,OVER 2,SANDY DETEMPLE,412.913-2695,13634,"220,000",06/30/2014,218061,10202
Sold,EAL,202004,Lawrenceville,923034,34 48th,"228,000",  ,212802,4,2,  ,OVER 2,CATHERINE,412-874-3074,13634,"250,500",07/11/2012,218413,73401
Sold,EAL,202004,Lawrenceville,887883,225 Main Street,"227,500",130,212588,4,1,1,OVER 2,David Gardner,412-512-0041,77601,"220,000",01/20/2012,200152,13409
Sold,EAL,202004,Lawrenceville,950905,4056 PENN AVE,"227,000",93,217215,3,1,  ,OVER 2,Holly Sisk,412-377-0015,61801,"204,500",09/25/2013,203505,75301
Sold,EAL,202004,Lawrenceville,762145,4203 Sherrod Street,"225,000",99,212633,5,2,  ,OVER 2,Sarah Reed,412-736-2815,13634,"199,000",10/15/2009,  ,13409
Sold,EAL,202004,Lawrenceville,781436,245 44TH  STREET,"225,000",137,201105,3,2,1,OVER 2,SANDY DETEMPLE,412 681-8191,13634,"213,000",09/09/2009,  ,13220
Sold,EAL,202004,Lawrenceville,837060,237 Main St.,"225,000",90,214355,4,3,1,OVER 2,C.Borrero,412-417-6643,13620,"210,000",12/30/2010,210759,11201
Sold,EAL,202004,Lawrenceville,999917,212 MAIN STREET,"225,000",999,201105,4,2,  ,OVER 2,SANDY DETEMPLE,412.913-2695,13634,"211,100",05/15/2014,201105,13634
Sold,EAL,202004,Lawrenceville,939539,3644 Penn Avenue 305,"225,000",0,217309,1,1,  ,M RISE,Kathy Wallace,412-855-8419,77601,"225,000",03/05/2013,219558,13604
Sold,EAL,202004,Lawrenceville,942039,3707 PENN AVE.,"225,000",14,201105,3,1,1,2 ST,SANDY DETEMPLE,412.913-2695,13634,"225,000",04/04/2013,219111,13620
Sold,EAL,202004,Lawrenceville,936929,5309 Duncan Street,"225,000",112,219976,2,2,  ,OVER 2,Diana Lynn,412-860-0704,86901,"225,000",09/16/2013,222218,13604
Sold,EAL,202004,Lawrenceville,961486,3621 Charlotte,"225,000",123,214185,3,1,  ,2 ST,Conrad Waite,412 726 7414,73401,"140,000",02/10/2014,219796,13603
Sold,EAL,202004,Lawrenceville,1015349,5317 Keystone,"225,000",114,220737,3,1,1,OVER 2,Judy McGinnis,412-770-4655,13403,"225,000",06/25/2014,220737,13403
Sold,EAL,202004,Lawrenceville,939513,3644 Penn Avenue 204,"225,000",0,217309,1,1,  ,M RISE,Kathy Wallace,412.855.8419,77601,"225,000",07/15/2013,  ,13604
Sold,EAL,202004,Lawrenceville,1000351,189 38th Street,"225,000",124,217215,3,1,  ,OVER 2,Holly Sisk,412-377-0015,61801,"233,500",05/02/2014,217759,13634
Sold,EAL,202004,Lawrenceville,835722,196 36th St 3H,"224,900",6,215594,2,1,  ,M RISE,Justin,412-418-0596,13409,"220,000",04/07/2011,  ,13409
Sold,EAL,202004,Lawrenceville,951006,4313 Willow,"224,900",133,213921,3,1,  ,OVER 2,Faith Moser,412-901-4043,13634,"232,500",06/11/2013,210959,13601
Sold,EAL,202004,Lawrenceville,955479,4513 Plummer  Street,"224,900",113,222218,2,1,  ,OVER 2,Margo Fall,917-574-8300,13604,"224,900",05/20/2013,222218,13604
Sold,EAL,202004,Lawrenceville,552472,3501 Butler,"220,000",101,211564,2,1,1,M RISE,J. Treemarchi,412/818-7924,13409,"205,000",06/27/2005,  ,54901
Sold,EAL,202004,Lawrenceville,967297,4413 Butler Street 1,"220,000",999,216206,1,1,1,M RISE,REED PIRAIN,412.812.6117,78401,"210,000",09/26/2013,215923,13620
Sold,EAL,202004,Lawrenceville,893541,223 44 th,"220,000",111,206728,2,2,1,OVER 2,Lisa Sieber,4123103328,13402,"220,000",10/28/2011,206728,13402
Sold,EAL,202004,Lawrenceville,903973,38 48th,"220,000",999,212802,3,2,  ,OVER 2,CATHERINE,412-874-3074,13634,"254,726",02/20/2012,212802,13634
Sold,EAL,202004,Lawrenceville,678460,3506 Penn Ave.,"219,900",2,201013,4,2,1,OVER 2,Jane Davis 265,412 561-7400,13406,"210,000",11/02/2007,  ,13603
Sold,EAL,202004,Lawrenceville,812955,3439 PENN AVENUE,"219,900",17,215552,4,1,1,OVER 2,Agent,412.779.7076,13402,"220,000",05/14/2010,200858,13409
Sold,EAL,202004,Lawrenceville,947631,4910 HATFIELD STREET,"219,900",100,200966,2,1,1,OVER 2,Pam,412-537-8564,13634,"220,500",05/09/2013,  ,13634
Sold,EAL,202004,Lawrenceville,681812,4520 Plummer St.,"216,000",999,222589,4,2,1,OVER 2,Will Andalora,410-848-8346,54601,"204,000",02/16/2008,201105,13220
Sold,EAL,202004,Lawrenceville,658977,262 Fisk,"215,000",  ,200907,5,2,  ,OVER 2,bill craig 225,724-935-5126,77201,"192,000",08/22/2007,  ,13418
Sold,EAL,202004,Lawrenceville,679552,4205 Sherrod,"215,000",97,200907,4,3,  ,OVER 2,bill craig 225,724-935-5126,77201,"207,500",08/30/2007,  ,77201
Sold,EAL,202004,Lawrenceville,866960,3443 PENN AVE,"215,000",18,212370,4,1,1,OVER 2,Kelly Hager,412-877-7658,13402,"185,000",06/29/2011,  ,13402
Sold,EAL,202004,Lawrenceville,788014,3447 Penn Avenue,"215,000",16,214244,3,1,1,OVER 2,LESANS MONTGOM,412-901-4656,13220,"205,000",09/30/2009,  ,13413
Sold,EAL,202004,Lawrenceville,743110,284 FISK STREET,"210,000",999,201105,5,1,1,OVER 2,SANDY DETEMPLE,412.681-8191,13220,"189,265",10/24/2008,  ,11102
Sold,EAL,202004,Lawrenceville,804706,270 39th,"209,900",9,218772,3,2,1,2 ST,Owner,412-225-7297,15106,"202,000",03/29/2010,210834,13220
Sold,EAL,202004,Lawrenceville,933241,3812 Howley Street,"209,500",112,209869,3,1,1,OVER 2,Agent,412-496-9725,57101,"205,000",03/27/2013,222127,13223
Sold,EAL,202004,Lawrenceville,995104,115 45th Street,"209,000",999,210490,2,1,  ,OVER 2,text/call,412-583-0909,13643,"200,000",05/30/2014,217215,61801
Sold,EAL,202004,Lawrenceville,904936,118 42nd,"209,000",100,212802,3,1,1,2 ST,CATHERINE,412-874-3074,13634,"185,000",04/18/2012,215594,13409
Sold,EAL,202004,Lawrenceville,883588,196 36th,"209,000",7,212883,1,1,  ,H RISE,BILL JACOBY,412-400-3812,13220,"197,500",03/01/2012,219744,10201
Sold,EAL,202004,Lawrenceville,935823,4413 Butler Street 3,"209,000",112,216206,1,1,  ,M RISE,REED PIRAIN,412.812.6117,78401,"195,880",01/25/2013,209124,13220
Sold,EAL,202004,Lawrenceville,546733,196 36th St 3H,"205,000",0,204841,1,1,  ,OVER 2,Chris Thomas,412-521-5500,13220,"210,100",12/30/2005,  ,13220
Sold,EAL,202004,Lawrenceville,859967,3513 Butler Street 2F,"205,000",  ,210780,2,2,  ,M RISE,Reena,412-983-0770,13418,"199,500",08/29/2011,  ,13418
Sold,EAL,202004,Lawrenceville,974888,157 45th St,"205,000",112,218413,3,1,1,OVER 2,Agent,412-606-3845,10202,"195,000",10/25/2013,211000,13418
Sold,EAL,202004,Lawrenceville,946027,4040 penn ave,"203,500",999,204173,4,2,  ,OVER 2,AGENT,412-780-4796,58201,"195,500",08/23/2013,215927,13406
Sold,EAL,202004,Lawrenceville,788901,274 FISK,"200,700",999,201105,4,1,1,OVER 2,SANDY DETEMPLE,412 681-8191,13634,"178,000",09/29/2009,201105,13634
Sold,EAL,202004,Lawrenceville,847090,4413 Butler 3,"200,000",3,214054,1,1,  ,M RISE,Bill Jacoby,412-400-3812,13220,"185,000",01/12/2011,216206,78401
Sold,EAL,202004,Lawrenceville,1012373,153 45th,"200,000",100,218413,3,1,1,OVER 2,David,412-606-3845,10202,"195,000",07/31/2014,219763,13604
Sold,EAL,202004,Lawrenceville,969066,403 44th,"199,999",93,215963,2,1,0,OTHER,TINA MARIE,412-973-0046,15105,"182,000",09/27/2013,205546,13634
Sold,EAL,202004,Lawrenceville,691566,196 36TH STREET 3G,"199,900",2,206206,1,1,  ,M RISE,MARK FERRARI,412-720-8113,13631,"190,700",03/28/2008,  ,13448
Sold,EAL,202004,Lawrenceville,830368,196 36TH STREET 2E,"199,900",6,212883,1,1,  ,M RISE,JULIE ROST,412-370-3711,13220,"187,000",07/30/2010,214054,13220
Sold,EAL,202004,Lawrenceville,770042,4220 Sherrod Street,"199,900",  ,201616,5,1,1,OVER 2,cg,412-782-0171,13402,"173,000",07/02/2009,  ,13634
Sold,EAL,202004,Lawrenceville,841003,193 38TH ST.,"199,900",120,210719,3,1,1,OVER 2,Dani Gundlach,412-654-4749,61801,"195,000",12/01/2010,  ,61801
Sold,EAL,202004,Lawrenceville,904088,5428 Butler Street,"199,900",102,202585,3,1,1,OVER 2,Peg,412-848-4095,13409,"215,000",06/11/2012,  ,61801
Sold,EAL,202004,Lawrenceville,928984,179 HOME STREET,"199,900",999,201105,3,1,  ,2 ST,SANDY DETEMPLE,412 913-2695,13634,"185,000",10/31/2012,200966,13634
Sold,EAL,202004,Lawrenceville,952753,4347 Stanton,"199,800",113,217759,4,2,1,OVER 2,Christean,412-537-7993,13634,"192,800",06/28/2013,219607,13418
Sold,EAL,202004,Lawrenceville,823107,196 36th Street 2B,"199,000",6,202154,1,1,  ,M RISE,Ken-Cindy,412-302-3016,13634,"165,000",08/02/2010,  ,13220
Sold,EAL,202004,Lawrenceville,895319,183 35th St,"199,000",  ,217804,4,2,  ,2 ST,Appt Line,724-933-8696,10201,"178,000",05/01/2012,216386,13447
Sold,EAL,202004,Lawrenceville,935024,260 39th,"199,000",999,200152,3,1,1,OVER 2,M. Bacharach,412-874-8465,13409,"170,000",01/04/2013,  ,13409
Sold,EAL,202004,Lawrenceville,875883,3454 PENN AVE.,"199,000",999,201105,4,2,  ,OVER 2,SANDY DETEMPLE,412.681-8191,13634,"195,000",11/04/2011,201105,13634
Sold,EAL,202004,Lawrenceville,970824,417 42nd,"199,000",78,215594,2,1,  ,2 ST,Stephen Txt ok,412.296.0466,13409,"185,000",09/27/2013,  ,14901
Sold,EAL,202004,Lawrenceville,990368,124 41ST,"199,000",123,212802,3,2,  ,OVER 2,CATHERINE,412-874-3074,13634,"187,000",02/28/2014,222745,13634
Sold,EAL,202004,Lawrenceville,601713,196 36th Street 2-G,"198,000",  ,204841,1,1,  ,RANCH,Sandy DeTemple,412-681-8191,13220,"198,000",03/09/2007,212883,13220
Sold,EAL,202004,Lawrenceville,1001486,196 36th Street UNIT 2F,"197,500",9,223245,1,1,  ,RANCH,Dustin Hook,412-475-3091,77602,"190,000",06/27/2014,222745,13634
Sold,EAL,202004,Lawrenceville,880529,272 39th Street,"197,000",11,207671,3,2,1,2 ST,Joanne Bogert,412-780-7569,13604,"180,000",09/23/2011,  ,13604
Sold,EAL,202004,Lawrenceville,949032,334 44th Street,"196,000",113,214054,3,1,  ,2 ST,Bill Jacoby,412-400-3812,13220,"190,000",03/25/2013,  ,13409
Sold,EAL,202004,Lawrenceville,945835,297 42nd Street,"195,000",999,220087,3,1,1,OVER 2,Chris Mundie,412-608-6019,13604,"200,000",03/04/2013,216596,13640
Sold,EAL,202004,Lawrenceville,923265,196 36th St. 2E,"195,000",7,214054,1,1,  ,M RISE,Bill Jacoby,412-400-3812,13220,"180,000",03/04/2013,  ,13604
Sold,EAL,202004,Lawrenceville,1019194,243 37th,"195,000",114,219959,2,1,1,OVER 2,Dan Duty,412 965 2052,13620,"191,000",08/26/2014,214754,45001
Sold,EAL,202004,Lawrenceville,848144,265 MAIN 1,"192,000",118,212802,2,1,1,RANCH,CATHERINE,412-874-3074,13634,"208,800",03/11/2011,  ,61801
Sold,EAL,202004,Lawrenceville,812915,213 MAIN  STREET,"191,500",999,201105,4,1,  ,OVER 2,SANDY DETEMPLE,412 681-8191,13634,"191,500",08/18/2010,201105,13634
Sold,EAL,202004,Lawrenceville,771633,350 Main Street,"190,000",108,215919,5,2,  ,OVER 2,Agent -Executr,412-973-4069,13419,"169,000",12/11/2009,216206,78401
Sold,EAL,202004,Lawrenceville,848064,3711 PENN AVE,"189,900",12,209216,3,1,1,SPLIT,DAN RIDLEY,412-363-4000,13634,"183,150",02/11/2011,  ,13409
Sold,EAL,202004,Lawrenceville,699632,275 Main Street,"189,900",107,214011,4,2,  ,OVER 2,ALLISON,412-519-7636,13634,"185,000",02/29/2008,  ,13220
Sold,EAL,202004,Lawrenceville,677433,238 43rd,"189,900",117,215312,3,2,  ,OVER 2,STEVE MOLE,412-956-2348,67301,"179,000",08/18/2007,202146,61801
Sold,EAL,202004,Lawrenceville,679528,3458 Penn Ave,"189,900",100,212741,3,1,1,OVER 2,AGENT,412 716 9081,13215,"179,000",05/05/2008,  ,13409
Sold,EAL,202004,Lawrenceville,816915,313 MAIN STREET,"189,900",999,201105,4,2,1,OVER 2,SANDY DETEMPLE,412 681-8191,13634,"180,000",09/21/2010,212802,13634
Sold,EAL,202004,Lawrenceville,993218,5141 1/2 Carnegie,"189,900",101,216735,2,2,  ,OVER 2,Jenn Reddinger,412-716-7641,77601,"185,100",03/07/2014,216735,77601
Sold,EAL,202004,Lawrenceville,930874,354 44th,"189,900",112,219467,5,2,  ,OVER 2,Marc Kopay,412-526-3505,13206,"167,000",11/27/2012,219558,13604
Sold,EAL,202004,Lawrenceville,974226,270 38th St.,"189,900",999,219394,2,1,  ,OVER 2,Dean R Beisner,412-304-6620,13409,"189,900",10/16/2013,  ,15101
Sold,EAL,202004,Lawrenceville,885047,3623 Charlotte Street,"189,500",110,219327,4,1,  ,OVER 2,Stephen,412.296.0466,13409,"165,326",10/07/2011,210719,61801
Sold,EAL,202004,Lawrenceville,932392,297 Fisk Street,"189,500",78,218061,3,2,  ,2 ST,Keith Ruffing,412-983-3021,14901,"186,000",03/28/2013,215515,15109
Sold,EAL,202004,Lawrenceville,916589,371 44th  Street,"189,500",100,209438,5,2,1,OVER 2,Gail Murman,412-901-4895,13220,"179,500",07/10/2012,212770,13418
Sold,EAL,202004,Lawrenceville,949003,3821 Liberty,"189,500",112,219424,3,2,  ,OVER 2,Edsel,724.469.1020,77608,"180,000",09/03/2013,217192,72602
Sold,EAL,202004,Lawrenceville,618329,3454 Penn Avenue,"189,000",999,222745,4,2,1,OVER 2,Curt Buchanan,412-523-2693,15137,"175,500",06/13/2006,  ,13409
Sold,EAL,202004,Lawrenceville,706113,3445 Penn Avenue,"189,000",14,203154,3,1,1,OVER 2,Linda Melada,412-363-4000,13634,"191,000",03/28/2008,  ,13409
Sold,EAL,202004,Lawrenceville,810926,257 38th,"189,000",120,212802,3,2,  ,2 ST,CATHERINE,412-874-3074,13634,"180,000",06/24/2010,  ,13402
Sold,EAL,202004,Lawrenceville,865307,4343 Stanton Avenue,"189,000",100,217759,4,1,1,OVER 2,Christean,412-537-7993,13634,"187,000",09/19/2011,  ,15105
Sold,EAL,202004,Lawrenceville,944533,278 Fisk,"189,000",999,200152,5,2,  ,OVER 2,M. Bacharach,412-874-8465,13409,"187,000",02/21/2013,  ,13604
Sold,EAL,202004,Lawrenceville,995325,326 44th Street,"189,000",114,214054,3,2,  ,OVER 2,Bill Jacoby,412-400-3812,13220,"170,000",03/07/2014,214054,13220
Sold,EAL,202004,Lawrenceville,934516,312 44th,"189,000",999,200152,2,1,  ,2 ST,M. Bacharach,412-874-8465,13409,"172,000",04/08/2013,  ,13409
Sold,EAL,202004,Lawrenceville,916949,4417 GARWOOD WAY,"189,000",110,205499,2,2,1,OVER 2,SANDY R.,412-403-6242,13634,"180,000",09/03/2012,218962,32401
Sold,EAL,202004,Lawrenceville,310792,3501 BUTLER ST 2A,"185,000",100,202452,1,1,1,GARDEN,TED KNOWLTON,412-780-2402,13604,"193,000",08/02/2001,  ,13604
Sold,EAL,202004,Lawrenceville,850496,196 36th Street 2D,"185,000",5,222960,1,1,0,M RISE,Maggie Jayson,412-999-9528,77601,"175,000",08/19/2011,217759,13634
Sold,EAL,202004,Lawrenceville,925352,238 46th St,"184,900",91,205893,3,3,0,2 ST,Adriene Eggert,724-272-2745,15105,"183,040",09/20/2012,211057,70601
Sold,EAL,202004,Lawrenceville,651178,251 Fisk,"184,000",999,200907,5,1,1,OVER 2,bill craig 225,724-935-5126,77201,"170,000",12/17/2007,  ,13220
